Job,Marital,Education,Default,HHInsurance,CarLoan,Communication,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,AgeBin,BalanceBin,CallLength,CallLengthBin,CallStartHour,LastContactDate,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum
3221,7,1,3,0,0,0,0,5,1,0,0,0,1658,1680,1,0,617,0,3,116,0,5,22,1
3222,1,2,2,0,1,1,1,9,0,0,0,0,3681,3733,1,0,743,1,7,148,6,6,26,1
3223,2,2,2,0,0,0,1,11,1,0,0,0,3659,3641,0,0,260,0,7,3,1,0,1,1
3224,1,2,3,0,0,1,1,30,0,90,1,1,1124,1092,1,0,180,0,2,196,2,7,34,4
3225,8,2,2,0,1,0,1,1,2,67,5,2,3342,3286,1,0,116,0,6,198,4,8,34,0
3226,2,1,2,0,0,0,1,7,2,0,0,0,913,883,2,0,135,0,1,176,0,7,31,1
3227,6,0,3,0,0,0,1,26,1,0,0,0,3543,3529,2,0,361,0,6,107,4,4,20,3
3228,1,2,2,0,1,0,1,20,0,55,4,3,1690,1637,1,0,121,0,3,188,6,7,32,2
3229,6,1,1,0,0,1,1,24,0,0,0,0,1185,1153,2,0,148,0,2,163,0,6,29,4
3230,5,2,3,0,0,0,1,18,0,0,0,0,975,941,1,0,115,0,1,235,2,9,41,3
3231,1,0,2,0,0,0,1,1,0,0,0,0,2299,2243,0,0,216,0,4,15,1,1,4,0
3232,2,1,2,0,1,0,1,13,1,299,1,1,4565,4504,0,0,67,0,8,95,5,4,18,1
3233,2,1,1,0,1,0,2,11,4,0,0,0,167,125,1,0,109,0,0,93,3,4,18,1
3234,1,1,2,0,1,0,1,8,0,0,0,0,4633,4593,1,0,209,0,8,68,5,3,13,1
3235,5,2,3,0,1,0,1,23,0,3,1,1,82,60,0,0,222,0,0,79,6,3,15,3
3236,10,2,2,0,0,0,1,22,6,0,0,0,2108,2041,0,0,86,0,4,161,5,6,28,3
3237,10,1,2,0,0,0,1,27,1,0,0,0,2057,2008,1,0,205,0,4,11,3,0,3,3
3238,2,1,1,0,1,0,1,10,0,293,5,3,426,429,1,0,416,0,0,92,2,4,18,1
3239,6,0,2,0,1,0,1,29,0,0,0,0,926,975,2,0,684,1,1,84,5,3,16,4
3240,8,2,2,0,1,0,1,11,5,0,0,0,3790,3776,1,0,392,0,7,93,3,4,18,1
3241,10,0,2,0,1,0,1,11,1,0,0,0,1190,1144,1,0,82,0,2,93,3,4,18,1
3242,2,1,1,0,0,1,1,21,0,0,0,0,1488,1430,0,0,36,0,2,160,4,6,28,3
3243,2,0,2,0,1,0,0,8,0,0,0,0,1725,1682,1,0,200,0,3,90,0,4,18,1
3244,1,1,3,0,1,0,2,22,0,0,0,0,907,886,2,0,180,0,1,161,5,6,28,3
3245,8,1,2,0,0,0,1,13,1,0,0,0,3422,3375,1,0,145,0,6,182,6,7,31,1
3246,8,2,2,0,0,0,1,13,2,0,0,0,699,654,0,0,41,0,1,152,3,6,27,2
3247,6,1,2,0,0,0,1,2,0,0,0,0,3094,3050,2,0,195,0,5,113,4,5,21,0
3248,5,0,2,0,0,0,1,2,2,0,0,0,3623,3590,2,0,179,0,7,16,2,1,4,0
3249,2,1,3,0,1,1,1,5,0,0,0,0,4093,4048,1,0,156,0,7,87,4,4,17,0
3250,10,2,3,0,0,0,1,30,1,0,0,0,438,423,0,0,266,0,0,196,2,7,34,4
3251,10,2,2,0,1,0,0,5,0,0,0,0,209,396,1,2,1074,2,0,87,4,4,17,0
3252,5,2,3,0,0,0,1,26,2,0,0,0,190,206,1,0,464,0,0,193,5,7,33,3
3253,5,1,2,0,1,0,0,26,1,0,0,0,3154,3109,1,0,228,0,6,107,4,4,20,3
3254,1,1,2,0,0,0,2,9,2,0,0,0,1483,1497,0,0,514,0,2,148,6,6,26,1
3255,8,1,2,0,1,0,1,17,3,0,0,0,3915,3880,1,0,245,0,7,98,2,4,19,2
3256,2,1,2,0,1,0,1,11,0,152,2,3,2419,2360,1,0,164,0,4,256,5,10,44,1
3257,7,0,1,0,0,0,1,5,1,0,0,0,4041,3988,2,0,101,0,7,87,4,4,17,0
3258,8,1,2,0,1,0,0,26,4,0,0,0,3625,3609,1,0,314,0,7,107,4,4,20,3
3259,4,0,1,0,0,0,1,28,1,0,0,0,4002,3967,1,0,199,0,7,195,0,7,34,4
3260,1,0,2,0,1,0,1,23,1,0,0,0,4354,4327,2,0,236,0,8,162,6,6,28,3
3261,10,1,2,0,0,1,1,6,1,0,0,0,1554,1533,0,0,226,0,3,175,6,7,30,0
3262,7,2,3,0,1,0,1,12,1,0,0,0,2624,2551,0,0,50,0,5,25,5,1,5,1
3263,2,1,2,0,1,1,0,28,0,0,0,0,2968,2969,1,0,375,0,5,109,6,4,20,3
3264,8,2,2,0,0,0,1,18,0,0,0,0,405,476,0,0,786,1,0,263,5,10,45,2
3265,2,1,2,0,1,0,1,20,4,113,1,1,2588,2628,2,0,745,1,5,265,0,10,46,3
3266,10,2,2,0,0,0,1,24,2,0,0,0,3008,2957,1,0,83,0,5,191,3,7,33,3
3267,6,1,1,0,0,0,1,12,2,0,0,0,4438,4424,4,0,324,0,8,4,2,0,1,1
3268,2,1,1,0,1,1,0,2,0,0,0,0,3978,3974,1,0,408,0,7,141,6,6,25,0
3269,7,1,3,0,0,0,1,7,2,0,0,0,3677,3661,1,0,352,0,7,176,0,7,31,1
3270,5,2,3,0,0,0,1,8,0,137,2,3,1048,1049,0,0,461,0,1,43,2,2,9,1
3271,10,2,2,0,1,0,1,14,2,234,3,2,956,921,0,0,168,0,1,96,6,4,18,1
3272,11,0,2,0,0,0,1,11,5,0,0,0,904,925,1,0,465,0,1,180,4,7,31,1
3273,9,2,2,0,0,0,1,14,2,145,17,2,2936,2924,0,0,274,0,5,277,3,11,49,2
3274,10,2,2,0,0,0,1,9,2,138,2,3,2266,2232,1,0,350,0,4,178,2,7,31,1
3275,2,0,1,0,0,0,1,28,0,0,0,0,899,942,2,0,606,0,1,12,4,0,3,3
3276,5,2,3,0,0,0,1,2,1,0,0,0,4366,4365,0,0,436,0,8,16,2,1,4,0
3277,8,1,2,0,0,0,0,10,1,0,0,0,3315,3369,1,0,808,1,6,120,5,5,22,1
3278,1,2,2,0,0,0,1,14,1,174,13,2,3103,3046,0,0,94,0,5,6,4,0,1,1
3279,8,1,2,0,1,1,0,22,1,0,0,0,3805,3750,1,0,56,0,7,103,0,4,20,3
3280,5,2,2,0,1,0,1,30,1,0,0,0,3525,3512,1,0,366,0,6,169,6,6,29,4
3281,5,1,2,0,0,0,1,10,0,0,0,0,802,848,0,0,684,1,1,179,3,7,31,1
3282,2,1,1,0,1,1,0,1,0,0,0,0,409,389,0,0,227,0,0,112,3,5,21,0
3283,8,1,3,0,0,0,1,11,1,0,0,0,1455,1419,1,0,181,0,2,121,6,5,22,1
3284,5,2,1,0,1,0,0,18,8,0,0,0,4097,4053,2,0,174,0,7,99,3,4,19,2
3285,7,2,3,0,1,0,1,12,2,105,1,2,3353,3451,1,0,983,1,6,70,2,3,14,2
3286,1,1,2,0,0,0,0,12,2,0,0,0,879,829,2,0,37,0,1,94,4,4,18,1
3287,7,0,3,0,0,0,2,8,2,0,0,0,2701,2655,1,0,142,0,5,21,1,1,5,1
3288,10,2,3,0,1,1,0,27,1,0,0,0,1974,1908,0,0,57,0,3,108,5,4,20,3
3289,9,2,3,0,0,0,1,1,1,0,0,0,671,656,0,0,256,0,1,112,3,5,21,0
3290,2,1,1,0,0,0,0,18,1,0,0,0,1202,1175,2,0,195,0,2,128,6,5,23,2
3291,5,1,3,0,0,0,1,11,3,121,14,3,487,469,0,0,198,0,0,228,2,9,40,2
3292,1,1,2,0,0,0,1,15,1,0,0,0,1546,1520,1,0,207,0,3,154,5,6,27,2
3293,5,1,3,0,1,0,1,16,2,0,0,0,2716,2700,1,0,303,0,5,261,3,10,45,2
3294,1,1,2,0,0,0,1,5,0,0,0,0,1000,986,0,0,292,0,1,87,4,4,17,0
3295,2,1,2,0,1,0,1,6,0,0,0,0,2855,2837,2,0,307,0,5,88,5,4,17,0
3296,1,1,2,0,1,0,1,21,1,0,0,0,3758,3707,0,0,88,0,7,160,4,6,28,3
3297,10,0,2,0,1,0,2,27,23,0,0,0,2347,2277,0,0,80,0,4,194,6,7,33,3
3298,2,1,1,0,1,0,0,28,1,0,0,0,1608,1568,2,0,150,0,3,109,6,4,20,3
3299,8,1,2,0,0,1,1,9,4,0,0,0,4468,4515,0,0,769,1,8,148,6,6,26,1
3300,11,1,2,0,0,0,0,4,2,0,0,0,705,723,2,0,404,0,1,86,3,4,17,0
3301,7,1,3,0,1,0,1,29,0,120,2,2,4622,4570,1,0,64,0,8,84,5,3,16,4
3302,4,1,1,0,0,0,1,24,3,0,0,0,4629,4578,2,0,78,0,8,191,3,7,33,3
3303,1,0,2,0,1,0,1,4,1,139,10,1,4598,4567,1,0,240,0,8,173,4,7,30,0
3304,5,2,3,0,1,0,1,24,5,0,0,0,3157,3095,2,2,87,0,6,191,3,7,33,3
3305,2,1,1,0,1,0,0,25,0,0,0,0,200,190,1,0,276,0,0,106,3,4,20,3
3306,5,1,3,0,1,1,1,27,0,0,0,0,3029,3089,1,0,823,1,5,194,6,7,33,3
3307,1,1,2,0,0,0,1,6,0,281,1,2,3062,3060,2,0,468,0,5,88,5,4,17,0
3308,7,1,2,0,0,0,1,10,1,0,0,0,288,255,1,0,97,0,0,92,2,4,18,1
3309,2,1,2,0,1,0,1,11,0,0,0,0,1849,1797,0,0,140,0,3,93,3,4,18,1
3310,3,1,3,0,1,1,1,27,1,112,3,1,3502,3469,1,0,285,0,6,11,3,0,3,3
3311,2,1,2,0,0,0,1,13,3,0,0,0,2422,2347,1,0,56,0,4,182,6,7,31,1
3312,10,1,2,0,1,0,1,5,2,0,0,0,3740,3703,1,0,204,0,7,174,5,7,30,0
3313,10,2,2,0,0,0,1,16,0,232,17,2,2278,2251,1,0,377,0,4,126,4,5,23,2
3314,1,1,2,0,1,0,1,15,4,0,0,0,2351,2288,1,0,103,0,4,154,5,6,27,2
3315,1,2,2,0,0,1,1,9,0,0,0,0,3423,3442,0,0,588,0,6,148,6,6,26,1
3316,8,1,2,0,1,1,0,25,0,0,0,0,180,124,1,0,11,0,0,106,3,4,20,3
3317,10,1,2,0,0,0,1,28,0,0,0,0,3951,3934,1,0,360,0,7,12,4,0,3,3
3318,6,1,2,0,0,0,2,23,0,0,0,0,4046,4023,3,0,311,0,7,132,4,5,24,3
3319,5,1,1,1,1,1,1,19,0,152,1,1,2892,2834,2,0,40,0,5,264,6,10,45,2
3320,2,1,1,0,0,1,1,8,5,0,0,0,4547,4623,2,0,1039,2,8,147,5,6,26,1
3321,1,0,2,0,1,0,0,7,4,0,0,0,3928,3904,1,0,293,0,7,89,6,4,17,0
3322,2,2,3,0,0,0,1,4,0,0,0,0,2166,2125,1,0,292,0,4,173,4,7,30,0
3323,10,0,3,0,0,0,2,3,1,0,0,0,2852,2810,2,0,161,0,5,114,5,5,21,0
3324,5,1,3,0,1,1,1,7,0,296,1,3,1511,1540,2,0,637,1,2,89,6,4,17,0
3325,1,1,2,0,1,0,0,25,1,0,0,0,3468,3446,0,0,334,0,6,106,3,4,20,3
3326,6,1,2,0,0,0,1,10,0,48,1,1,2374,2305,2,0,108,0,4,206,6,8,35,1
3327,1,2,2,0,1,0,0,4,1,0,0,0,2094,2084,1,0,498,0,4,115,6,5,21,0
3328,5,2,3,1,0,0,1,17,3,0,0,0,4440,4394,0,0,122,0,8,185,3,7,32,2
3329,1,0,2,0,0,1,1,16,0,0,0,0,2777,2811,0,0,655,1,5,155,6,6,27,2
3330,1,2,2,0,0,0,1,22,0,0,0,0,854,816,1,0,88,0,1,239,6,9,41,3
3331,10,2,3,0,1,1,0,22,0,0,0,0,2051,1999,0,0,144,0,4,103,0,4,20,3
3332,10,2,2,0,1,0,0,11,2,0,0,0,3721,3714,0,0,390,0,7,93,3,4,18,1
3333,2,2,2,0,1,0,1,19,2,275,1,1,2700,2641,1,0,85,0,5,75,2,3,15,3
3334,5,1,3,0,1,1,1,6,0,0,0,0,181,263,0,0,836,1,0,88,5,4,17,0
3335,2,1,2,0,1,0,0,6,0,0,0,0,2665,2623,1,0,238,0,5,88,5,4,17,0
3336,8,2,2,0,1,0,0,27,0,0,0,0,848,824,0,0,217,0,1,108,5,4,20,3
3337,1,1,2,0,1,0,0,18,0,0,0,0,3271,3216,0,0,99,0,6,128,6,5,23,2
3338,5,1,3,0,0,0,1,29,0,0,0,0,189,225,1,0,571,0,0,84,5,3,16,4
3339,4,1,2,0,0,0,0,19,11,0,0,0,2593,2507,2,0,2,0,5,129,0,5,24,3
3340,2,2,2,0,0,0,1,26,9,0,0,0,2715,2673,1,0,162,0,5,193,5,7,33,3
3341,1,2,2,0,1,0,1,20,1,140,1,1,1065,1029,1,0,172,0,1,265,0,10,46,3
3342,7,2,3,0,0,0,0,16,1,0,0,0,809,787,1,0,195,0,1,126,4,5,23,2
3343,10,0,3,0,0,0,1,18,1,0,0,0,3184,3123,2,0,114,0,6,186,4,7,32,2
3344,10,1,2,0,1,0,1,20,1,0,0,0,707,769,1,0,677,1,1,265,0,10,46,3
3345,1,1,2,0,1,0,0,4,1,0,0,0,1160,1137,2,0,262,0,2,86,3,4,17,0
3346,6,1,2,0,0,0,1,10,0,204,2,3,885,896,3,0,399,0,1,227,1,9,40,2
3347,5,2,2,0,0,0,1,7,0,0,0,0,4532,4496,0,0,182,0,8,1,4,0,0,0
3348,5,0,2,0,1,0,1,18,0,124,1,3,1347,1341,1,0,412,0,2,263,5,10,45,2
3349,2,2,2,0,0,0,1,12,0,0,0,0,482,480,1,0,311,0,0,94,4,4,18,1
3350,1,2,2,0,1,0,1,30,1,0,0,0,1977,1914,0,0,63,0,3,169,6,6,29,4
3351,10,2,2,0,0,1,1,24,0,0,0,0,4503,4561,0,0,736,1,8,163,0,6,29,4
3352,3,0,3,0,0,0,1,17,1,0,0,0,4408,4505,1,0,954,1,8,262,4,10,45,2
3353,5,2,3,0,1,0,1,17,1,110,14,1,2656,2600,1,0,141,0,5,262,4,10,45,2
3354,8,0,2,0,1,0,0,5,1,0,0,0,4182,4139,1,0,184,0,8,87,4,4,17,0
3355,8,1,3,0,0,0,1,2,3,249,3,1,1949,1917,1,0,313,0,3,141,6,6,25,0
3356,10,1,2,0,1,0,1,17,1,0,0,0,1596,1555,1,0,124,0,3,262,4,10,45,2
3357,7,0,3,0,1,0,0,22,1,0,0,0,334,394,1,0,696,1,0,103,0,4,20,3
3358,2,2,2,0,1,1,1,29,0,232,1,2,3551,3523,0,0,254,0,6,84,5,3,16,4
3359,3,1,3,0,1,1,0,6,0,0,0,0,1176,1209,1,0,627,0,2,88,5,4,17,0
3360,7,1,3,0,1,0,1,17,0,0,0,0,2515,2433,2,0,74,0,4,262,4,10,45,2
3361,8,2,1,0,1,0,0,27,2,0,0,0,1850,1789,0,0,101,0,3,108,5,4,20,3
3362,1,1,2,0,1,0,0,16,0,358,12,1,1538,1485,0,0,42,0,3,211,5,8,36,2
3363,6,1,2,0,0,0,1,26,1,64,1,2,985,954,2,0,149,0,1,193,5,7,33,3
3364,1,2,2,0,1,0,2,23,1,0,0,0,3146,3097,1,0,148,0,6,162,6,6,28,3
3365,8,1,2,0,1,0,0,1,1,0,0,0,2128,2120,1,0,461,0,4,112,3,5,21,0
3366,5,2,2,0,1,0,0,15,2,0,0,0,2536,2648,2,0,988,1,4,125,3,5,23,2
3367,5,2,3,0,1,1,1,7,0,0,0,0,1779,1771,0,0,419,0,3,146,4,6,26,1
3368,2,1,2,0,1,0,1,5,0,30,5,3,3524,3491,1,0,241,0,6,87,4,4,17,0
3369,5,2,3,0,0,0,1,26,21,0,0,0,264,233,1,0,103,0,0,193,5,7,33,3
3370,5,1,3,0,0,0,1,9,0,0,0,0,1708,1652,2,0,101,0,3,44,3,2,9,1
3371,6,1,2,0,0,0,1,0,1,0,0,0,4035,3976,2,0,23,0,7,197,3,8,34,0
3372,1,2,2,0,0,0,0,15,3,0,0,0,1530,1527,1,0,353,0,3,125,3,5,23,2
3373,5,0,3,0,0,0,1,20,1,0,0,0,2732,2687,1,0,118,0,5,188,6,7,32,2
3374,10,1,2,0,0,0,1,17,0,289,1,1,1426,1388,1,0,127,0,2,98,2,4,19,2
3375,11,2,2,0,0,0,1,11,2,137,1,3,417,405,0,0,307,0,0,180,4,7,31,1
3376,2,2,1,0,0,0,1,14,1,0,0,0,3469,3416,2,0,126,0,6,153,4,6,27,2
3377,2,2,1,0,1,0,1,13,3,294,1,1,4360,4318,1,0,111,0,8,95,5,4,18,1
3378,2,2,1,0,1,0,1,4,3,0,0,0,3113,3064,1,0,152,0,6,86,3,4,17,0
3379,2,1,2,0,1,0,1,19,1,0,0,0,2492,2420,0,0,88,0,4,264,6,10,45,2
3380,4,1,1,0,0,0,0,8,0,0,0,0,3645,3622,2,0,221,0,7,119,3,5,22,1
3381,5,1,2,1,1,0,1,16,0,273,1,1,1158,1197,1,0,678,1,2,74,6,3,14,2
3382,2,0,1,0,1,0,1,10,0,0,0,0,1263,1251,1,0,280,0,2,92,2,4,18,1
3383,2,1,1,0,1,0,0,7,1,0,0,0,1127,1109,0,0,295,0,2,89,6,4,17,0
3384,5,2,3,0,0,0,1,7,1,0,0,0,1485,1575,1,0,916,1,2,203,3,8,35,1
3385,1,1,2,0,1,1,0,5,1,0,0,0,2434,2553,0,0,996,1,4,116,0,5,22,1
3386,1,1,2,0,1,0,0,14,3,0,0,0,525,512,2,0,191,0,0,96,6,4,18,1
3387,2,2,1,0,1,1,1,10,1,0,0,0,2826,2770,1,0,109,0,5,92,2,4,18,1
3388,5,1,3,0,0,0,2,28,0,134,1,3,332,318,2,0,265,0,0,167,4,6,29,4
3389,5,1,3,0,0,0,1,3,0,59,3,1,179,145,1,0,134,0,0,172,3,7,30,0
3390,5,1,3,0,0,0,1,11,1,138,6,1,3394,3349,2,0,125,0,6,228,2,9,40,2
3391,5,1,3,0,1,0,0,7,1,0,0,0,669,627,2,0,61,0,1,89,6,4,17,0
3392,6,1,2,0,0,0,0,5,1,0,0,0,353,355,2,0,378,0,0,116,0,5,22,1
3393,5,2,3,0,0,0,1,21,4,230,1,1,273,245,2,0,138,0,0,31,0,1,7,3
3394,2,2,2,0,1,0,1,19,0,0,0,0,1556,1528,1,0,193,0,3,75,2,3,15,3
3395,5,2,3,0,0,0,1,21,0,0,0,0,3227,3238,0,0,532,0,6,77,4,3,15,3
3396,1,2,2,0,1,0,2,18,0,0,0,0,2373,2304,1,0,106,0,4,263,5,10,45,2
3397,1,1,2,0,0,1,1,7,0,0,0,0,3383,3377,1,0,480,0,6,146,4,6,26,1
3398,1,1,2,0,0,0,1,27,0,0,0,0,619,577,0,0,75,0,1,11,3,0,3,3
3399,2,1,2,0,0,0,0,12,1,0,0,0,4580,4520,1,0,103,0,8,94,4,4,18,1
3400,5,2,3,0,0,0,1,4,1,65,1,3,4531,4498,0,0,202,0,8,115,6,5,21,0
3401,10,1,2,0,1,0,1,1,0,0,0,0,3407,3390,1,0,365,0,6,15,1,1,4,0
3402,6,1,1,0,1,1,0,12,2,0,0,0,2599,2637,2,0,739,1,5,94,4,4,18,1
3403,10,1,2,0,1,1,2,6,3,222,1,2,2387,2326,1,0,133,0,4,88,5,4,17,0
3404,5,1,2,0,1,1,1,6,0,0,0,0,2690,2633,1,0,112,0,5,175,6,7,30,0
3405,2,1,2,0,0,0,0,20,5,0,0,0,3419,3378,2,0,201,0,6,101,5,4,19,2
3406,5,1,2,0,1,0,1,22,0,0,0,0,3019,3063,0,0,711,1,5,161,5,6,28,3
3407,2,1,2,0,1,0,0,6,0,0,0,0,2841,2935,1,0,944,1,5,88,5,4,17,0
3408,11,1,2,0,0,0,0,10,1,0,0,0,1947,1944,1,0,579,0,3,120,5,5,22,1
3409,6,1,2,0,0,0,2,26,0,0,0,0,1602,1548,3,0,44,0,3,36,5,1,7,3
3410,10,1,2,0,0,0,1,29,0,197,2,2,266,249,1,0,195,0,0,84,5,3,16,4
3411,5,1,3,0,0,0,1,21,0,71,1,3,2929,2910,2,0,264,0,5,130,2,5,24,3
3412,9,1,2,0,0,0,1,5,1,134,4,3,2686,2651,0,0,253,0,5,174,5,7,30,0
3413,5,1,3,0,0,0,1,26,0,0,0,0,3531,3521,1,0,406,0,6,107,4,4,20,3
3414,6,1,2,0,1,0,1,6,1,0,0,0,343,325,2,0,224,0,0,88,5,4,17,0
3415,1,1,2,0,0,0,1,27,1,0,0,0,302,274,2,0,153,0,0,108,5,4,20,3
3416,5,1,3,0,0,0,1,0,0,0,0,0,3235,3189,1,0,96,0,6,220,5,9,38,0
3417,5,2,3,0,1,0,0,8,1,0,0,0,955,918,0,0,149,0,1,90,0,4,18,1
3418,1,1,2,0,1,0,0,18,2,0,0,0,2085,2011,1,0,77,0,4,99,3,4,19,2
3419,5,2,3,0,1,0,1,12,0,0,0,0,1632,1654,0,0,569,0,3,94,4,4,18,1
3420,2,2,1,0,0,0,1,14,2,0,0,0,2918,2963,0,0,681,1,5,153,4,6,27,2
3421,4,2,3,0,1,0,1,29,2,0,0,0,2090,2031,0,0,153,0,4,285,4,11,51,4
3422,9,2,2,0,0,0,1,23,0,59,6,3,867,835,0,0,170,0,1,33,2,1,7,3
3423,5,1,2,0,0,1,1,5,0,0,0,0,3838,3869,1,0,613,0,7,65,2,3,13,1
3424,8,2,2,0,1,0,1,24,1,0,0,0,2443,2386,0,0,153,0,4,105,2,4,20,3
3425,8,2,3,0,1,0,1,21,2,0,0,0,1381,1348,0,0,151,0,2,160,4,6,28,3
3426,5,2,3,0,0,0,1,10,1,0,0,0,1559,1512,0,0,64,0,3,179,3,7,31,1
3427,2,0,2,0,1,0,0,19,0,0,0,0,731,850,1,0,969,1,1,100,4,4,19,2
3428,4,0,1,0,0,0,1,10,0,0,0,0,3160,3182,3,0,628,0,6,179,3,7,31,1
3429,6,1,1,0,1,0,0,10,0,0,0,0,1778,1761,2,0,356,0,3,120,5,5,22,1
3430,7,0,2,0,0,0,0,8,1,0,0,0,1883,1833,1,0,180,0,3,119,3,5,22,1
3431,5,1,3,0,1,0,1,2,0,0,0,0,3068,3012,1,0,97,0,5,249,3,10,43,0
3432,11,1,1,0,1,0,1,1,4,207,2,1,2304,2364,0,0,866,1,4,15,1,1,4,0
3433,9,2,1,0,0,0,1,12,0,60,1,3,479,461,0,0,205,0,0,257,6,10,44,1
3434,10,1,3,0,0,0,0,26,0,0,0,0,1443,1400,0,0,81,0,2,107,4,4,20,3
3435,5,1,3,0,0,0,1,7,3,0,0,0,768,752,1,0,195,0,1,118,2,5,22,1
3436,10,2,3,0,1,0,1,4,0,322,8,3,452,421,0,0,135,0,0,143,1,6,26,1
3437,8,1,2,0,0,0,1,24,0,320,1,3,1854,1795,1,0,96,0,3,55,4,2,11,3
3438,5,1,3,0,0,1,1,30,15,0,0,0,2290,2208,1,0,7,0,4,169,6,6,29,4
3439,8,1,2,0,1,0,1,20,0,0,0,0,546,532,0,0,197,0,1,265,0,10,46,3
3440,5,2,3,0,1,0,1,3,2,201,2,1,2285,2310,1,0,681,1,4,85,2,4,17,0
3441,2,1,2,0,0,0,0,19,12,0,0,0,3537,3466,2,0,4,0,6,129,0,5,24,3
3442,10,2,3,0,1,0,1,1,1,156,7,2,2314,2264,1,0,218,0,4,15,1,1,4,0
3443,10,1,2,1,0,1,1,16,1,0,0,0,4217,4163,1,0,185,0,8,261,3,10,45,2
3444,1,1,2,0,1,0,0,8,0,0,0,0,603,633,0,0,525,0,1,90,0,4,18,1
3445,2,1,2,0,1,0,1,8,1,0,0,0,2250,2194,1,0,226,0,4,147,5,6,26,1
3446,10,0,2,0,1,1,1,25,5,0,0,0,3888,3845,1,0,204,0,7,192,4,7,33,3
3447,2,1,2,0,1,1,1,18,1,0,0,0,4085,4080,0,0,427,0,7,263,5,10,45,2
3448,8,0,2,0,0,0,0,19,1,0,0,0,3405,3541,1,0,1033,2,6,129,0,5,24,3
3449,6,1,2,0,0,0,1,25,0,223,2,1,3776,3731,2,0,160,0,7,106,3,4,20,3
3450,7,2,3,0,1,0,1,2,0,0,0,0,1866,1832,0,0,315,0,3,38,3,2,8,0
3451,9,2,3,0,0,0,1,2,1,0,0,0,1523,1475,0,0,43,0,3,63,6,3,12,0
3452,1,1,2,0,1,1,1,16,0,0,0,0,3396,3342,2,0,80,0,6,261,3,10,45,2
3453,2,2,2,0,1,0,0,29,2,0,0,0,3042,2987,0,0,54,0,5,110,0,4,21,4
3454,3,0,2,0,1,0,1,12,0,0,0,0,348,333,0,0,225,0,0,70,2,3,14,2
3455,10,2,2,0,1,0,1,2,0,0,0,0,574,740,1,0,1029,2,1,16,2,1,4,0
3456,5,0,3,0,0,0,1,17,7,0,0,0,50,234,0,0,1067,2,0,185,3,7,32,2
3457,8,2,1,0,0,1,0,1,0,0,0,0,4344,4333,1,0,366,0,8,140,5,6,25,0
3458,7,1,3,0,1,0,1,1,0,97,1,2,2873,2860,1,0,355,0,5,62,5,3,12,0
3459,10,0,3,0,1,0,1,6,1,0,0,0,3297,3308,1,0,571,0,6,175,6,7,30,0
3460,2,1,2,0,0,0,1,1,0,0,0,0,4384,4349,0,0,148,0,8,15,1,1,4,0
3461,5,1,3,0,0,0,1,9,0,0,0,0,4197,4134,2,0,61,0,8,22,2,1,5,1
3462,7,2,2,0,0,1,1,17,0,0,0,0,1291,1263,2,0,174,0,2,262,4,10,45,2
3463,5,1,3,0,0,0,1,1,2,0,0,0,1751,1781,2,0,644,1,3,15,1,1,4,0
3464,7,1,3,0,1,1,1,16,2,0,0,0,2466,2525,1,0,805,1,4,74,6,3,14,2
3465,3,1,3,0,1,0,0,19,2,0,0,0,60,59,2,0,313,0,0,100,4,4,19,2
3466,10,1,2,0,0,0,1,12,1,0,0,0,3461,3563,2,0,940,1,6,94,4,4,18,1
3467,6,0,1,0,1,0,1,3,2,0,0,0,2121,2055,3,0,131,0,4,17,3,1,4,0
3468,1,2,2,0,1,0,1,2,0,0,0,0,3863,3858,2,0,406,0,7,249,3,10,43,0
3469,5,2,3,0,0,0,1,3,0,0,0,0,3169,3120,0,0,201,0,6,17,3,1,4,0
3470,1,2,2,0,1,0,1,14,0,281,1,1,340,303,0,0,94,0,0,96,6,4,18,1
3471,8,2,1,0,0,1,1,18,0,0,0,0,3580,3583,0,0,412,0,6,263,5,10,45,2
3472,1,0,2,0,1,0,1,16,1,272,2,2,2306,2273,2,0,338,0,4,74,6,3,14,2
3473,5,0,3,0,0,1,1,5,2,0,0,0,414,365,2,0,74,0,0,174,5,7,30,0
3474,2,1,1,0,1,0,1,12,0,0,0,0,739,710,1,0,124,0,1,94,4,4,18,1
3475,5,1,3,0,0,0,1,22,0,0,0,0,4528,4483,1,0,120,0,8,161,5,6,28,3
3476,11,1,3,0,1,0,1,4,7,0,0,0,1855,1782,2,0,14,0,3,18,4,1,4,0
3477,2,1,1,0,0,0,1,11,1,0,0,0,4353,4354,2,0,453,0,8,180,4,7,31,1
3478,5,0,3,0,1,0,1,9,0,141,5,2,1130,1174,0,0,747,1,2,274,5,11,48,1
3479,1,1,3,0,0,0,1,10,0,0,0,0,712,702,0,0,207,0,1,227,1,9,40,2
3480,10,0,2,0,0,0,1,15,1,0,0,0,1963,1928,2,0,313,0,3,183,1,7,32,2
3481,10,1,3,0,1,0,0,5,0,0,0,0,2302,2236,1,0,153,0,4,87,4,4,17,0
3482,10,1,3,0,0,0,1,21,1,0,0,0,1742,1717,1,0,335,0,3,77,4,3,15,3
3483,10,1,3,0,1,1,1,14,6,260,2,1,1535,1478,1,0,6,0,3,96,6,4,18,1
