,,Job,Marital,Education,Default,HHInsurance,CarLoan,Communication,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,AgeBin,BalanceBin,CallLength,CallLengthBin,CallStartHour,LastContactDate,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum
train,3785,2,1,2,0,1,0,0,28,2,0,0,0,916,1024,0,0,931,1,1,109,6,4,20,3
train,3786,6,0,1,0,0,0,2,25,0,0,0,0,3520,3473,4,0,184,0,6,192,4,7,33,3
train,3787,7,1,3,0,0,0,1,26,4,0,0,0,1808,1768,2,0,226,0,3,193,5,7,33,3
train,3788,6,1,2,0,0,0,2,15,0,0,0,0,1175,1139,2,0,162,0,2,260,2,10,45,2
train,3789,10,1,2,0,0,0,1,10,1,0,0,0,4607,4580,1,0,266,0,8,149,0,6,27,2
train,3790,2,1,2,0,1,0,0,26,0,0,0,0,3364,3327,1,0,193,0,6,107,4,4,20,3
train,3791,2,2,1,0,0,0,1,18,1,0,0,0,3470,3490,0,0,623,0,6,30,4,1,6,2
train,3792,1,0,2,0,1,0,1,17,1,0,0,0,4309,4328,0,0,635,0,8,156,0,6,28,3
train,3793,9,2,2,0,0,0,1,22,0,143,5,3,3795,3756,0,0,206,0,7,32,1,1,7,3
train,3794,8,1,2,0,1,0,1,23,0,0,0,0,3201,3191,2,0,389,0,6,215,5,8,37,3
train,3795,2,1,2,0,1,0,1,5,1,0,0,0,3629,3610,1,0,271,0,7,65,2,3,13,1
train,3796,5,1,3,0,0,0,1,17,3,0,0,0,2706,2647,1,0,56,0,5,185,3,7,32,2
train,3797,1,1,3,0,1,0,1,5,5,0,0,0,3205,3150,1,0,121,0,6,174,5,7,30,0
train,3798,5,2,3,0,1,0,1,12,0,235,1,1,146,208,1,0,756,1,0,94,4,4,18,1
train,3799,2,1,2,0,1,1,1,9,0,0,0,0,2212,2343,0,0,1030,2,4,148,6,6,26,1
train,3800,5,0,3,0,1,0,0,3,0,0,0,0,1895,1837,1,0,123,0,3,114,5,5,21,0
train,3801,10,2,2,0,1,0,1,20,2,58,10,3,2115,2083,1,0,333,0,4,237,4,9,41,3
train,3802,10,1,3,0,1,0,1,4,1,0,0,0,2372,2317,0,0,167,0,4,40,5,2,8,0
train,3803,5,1,3,0,0,0,1,24,7,0,0,0,1856,1800,0,0,116,0,3,191,3,7,33,3
train,3804,5,1,3,0,1,0,1,25,1,0,0,0,3249,3212,1,0,199,0,6,192,4,7,33,3
train,3805,8,0,2,0,1,0,0,1,0,0,0,0,2300,2219,1,0,21,0,4,112,3,5,21,0
train,3806,4,1,3,0,0,0,1,16,0,0,0,0,1746,1725,2,0,372,0,3,74,6,3,14,2
train,3807,2,2,2,0,1,0,1,13,2,0,0,0,1326,1291,0,0,94,0,2,182,6,7,31,1
train,3808,5,1,3,0,1,0,1,0,1,341,4,3,2155,2112,1,0,260,0,4,197,3,8,34,0
train,3809,10,1,2,0,1,0,1,21,0,0,0,0,1796,1932,1,0,1060,2,3,160,4,6,28,3
train,3810,2,1,2,0,1,1,1,5,0,237,1,1,2910,2848,2,0,37,0,5,87,4,4,17,0
train,3811,2,1,2,0,1,0,0,4,1,0,0,0,1063,1036,1,0,235,0,1,86,3,4,17,0
train,3812,1,1,2,0,0,0,1,1,0,0,0,0,1172,1128,0,0,49,0,2,37,2,2,8,0
train,3813,10,1,3,0,1,0,1,20,1,0,0,0,3267,3234,0,0,259,0,6,280,2,11,50,3
train,3814,5,1,3,0,1,0,1,12,8,52,1,1,2634,2572,2,0,89,0,5,25,5,1,5,1
train,3815,10,1,2,0,1,0,1,27,5,0,0,0,2482,2411,0,0,78,0,4,166,3,6,29,4
train,3816,10,1,1,0,1,0,1,18,0,0,0,0,2423,2394,1,0,428,0,4,263,5,10,45,2
train,3817,8,1,2,0,1,1,1,3,1,89,2,1,3899,3873,1,0,346,0,7,114,5,5,21,0
train,3818,2,1,1,0,1,0,1,29,0,52,2,1,388,460,1,0,780,1,0,84,5,3,16,4
train,3819,5,1,2,0,1,0,1,13,1,13,2,2,3621,3584,0,0,107,0,7,208,2,8,36,2
train,3820,8,2,3,0,0,0,0,3,0,0,0,0,1388,1343,0,0,66,0,2,142,0,6,26,1
train,3821,5,2,3,0,0,0,1,15,0,0,0,0,3861,3854,1,0,395,0,7,154,5,6,27,2
train,3822,8,2,2,0,0,0,1,20,0,0,0,0,1891,1866,1,0,366,0,3,265,0,10,46,3
train,3823,7,1,3,0,1,0,0,18,2,0,0,0,2040,1970,2,0,60,0,4,99,3,4,19,2
train,3824,1,1,2,0,1,0,0,13,1,0,0,0,1889,1878,1,0,474,0,3,95,5,4,18,1
train,3825,4,1,1,0,0,0,0,10,4,0,0,0,1245,1224,2,0,196,0,2,120,5,5,22,1
train,3826,3,2,3,0,0,0,0,24,0,0,0,0,505,509,0,0,341,0,0,133,5,5,24,3
train,3827,7,0,3,0,0,0,1,19,0,0,0,0,4108,4198,2,0,901,1,7,264,6,10,45,2
train,3828,9,2,2,0,0,0,1,24,0,185,1,2,3636,3591,0,0,82,0,7,8,0,0,3,3
train,3829,2,2,2,0,1,0,1,15,0,274,4,2,2489,2595,1,0,955,1,4,73,5,3,14,2
train,3830,2,1,2,0,1,0,0,20,1,0,0,0,4102,4051,1,0,130,0,7,101,5,4,19,2
train,3831,3,1,2,0,1,0,2,9,26,0,0,0,972,964,2,0,306,0,1,148,6,6,26,1
train,3832,1,2,2,0,1,0,1,5,5,79,3,2,1991,1929,0,0,116,0,3,174,5,7,30,0
train,3833,10,1,3,0,1,0,1,12,0,0,0,0,2586,2619,1,0,688,1,5,181,5,7,31,1
train,3834,8,1,2,0,1,0,0,0,0,0,0,0,563,533,1,0,103,0,1,139,4,6,25,0
train,3835,2,1,2,0,1,0,1,16,0,272,2,1,3406,3350,1,0,32,0,6,74,6,3,14,2
train,3836,2,1,2,0,0,0,0,5,1,0,0,0,3311,3254,2,0,88,0,6,116,0,5,22,1
train,3837,6,0,1,0,0,0,2,20,16,0,0,0,4107,4067,4,0,202,0,7,76,3,3,15,3
train,3838,8,1,2,0,0,0,1,20,2,0,0,0,3287,3236,2,0,146,0,6,188,6,7,32,2
train,3839,4,1,1,0,0,0,1,5,1,0,0,0,2470,2455,1,0,483,0,4,174,5,7,30,0
train,3840,2,1,2,0,1,0,1,17,0,0,0,0,730,759,0,0,515,0,1,98,2,4,19,2
train,3841,10,1,2,0,1,1,1,1,0,0,0,0,2170,2096,2,0,111,0,4,37,2,2,8,0
train,3842,2,0,2,0,1,0,0,18,0,0,0,0,1962,1901,2,0,104,0,3,128,6,5,23,2
train,3843,2,1,2,0,1,0,0,5,0,0,0,0,4256,4177,1,0,8,0,8,87,4,4,17,0
train,3844,5,1,3,0,1,0,1,28,11,0,0,0,2922,2868,1,0,60,0,5,167,4,6,29,4
train,3845,5,1,3,0,1,0,1,19,0,0,0,0,1077,1050,1,0,252,0,2,75,2,3,15,3
train,3846,8,1,2,0,0,0,1,7,0,0,0,0,486,445,2,0,101,0,0,146,4,6,26,1
train,3847,5,1,3,0,0,0,1,11,1,148,3,1,2475,2416,2,0,129,0,4,256,5,10,44,1
train,3848,7,1,2,0,1,0,0,7,4,0,0,0,2153,2080,2,0,84,0,4,89,6,4,17,0
train,3849,1,0,2,0,1,0,1,3,0,0,0,0,2377,2319,1,0,177,0,4,172,3,7,30,0
train,3850,5,1,3,0,0,0,1,1,2,0,0,0,219,189,2,0,115,0,0,37,2,2,8,0
train,3851,11,1,2,0,1,0,1,14,4,301,2,1,4399,4430,2,0,661,1,8,96,6,4,18,1
train,3852,10,2,2,0,0,0,1,1,2,0,0,0,2043,1977,0,0,77,0,4,15,1,1,4,0
train,3853,8,1,2,0,0,1,1,24,0,0,0,0,2260,2188,0,0,90,0,4,163,0,6,29,4
train,3854,2,1,2,0,1,0,1,19,1,257,1,2,1747,1790,0,0,728,1,3,75,2,3,15,3
train,3855,11,1,1,1,1,0,1,12,0,299,2,1,4287,4244,1,0,219,0,8,94,4,4,18,1
train,3856,6,1,2,0,0,0,1,11,0,144,1,3,2424,2359,2,0,142,0,4,69,1,3,14,2
train,3857,8,1,2,0,1,0,0,29,0,0,0,0,4171,4233,2,0,796,1,8,110,0,4,21,4
train,3858,10,2,2,0,0,0,1,7,1,0,0,0,3570,3528,0,0,133,0,6,176,0,7,31,1
train,3859,10,1,2,0,1,1,0,7,1,0,0,0,1611,1554,1,0,15,0,3,89,6,4,17,0
train,3860,1,2,2,0,1,0,1,23,0,0,0,0,1674,1673,0,0,447,0,3,162,6,6,28,3
train,3861,6,0,2,0,0,1,1,23,0,0,0,0,4136,4281,2,0,1035,2,7,162,6,6,28,3
train,3862,5,1,2,0,0,0,1,8,4,0,0,0,4479,4425,1,0,10,0,8,21,1,1,5,1
train,3863,7,2,3,0,1,0,0,26,0,0,0,0,4568,4608,0,0,842,1,8,107,4,4,20,3
train,3864,5,2,3,0,0,0,1,9,1,302,5,1,1111,1074,0,0,156,0,2,178,2,7,31,1
train,3865,10,2,2,0,1,0,1,12,2,0,0,0,3080,3026,1,0,136,0,5,181,5,7,31,1
train,3866,1,1,3,0,0,0,1,1,0,0,0,0,3685,3637,0,0,79,0,7,112,3,5,21,0
train,3867,1,1,2,0,0,0,0,4,0,0,0,0,3403,3365,2,0,217,0,6,115,6,5,21,0
train,3868,5,1,2,0,0,0,0,19,2,0,0,0,2625,2547,1,0,24,0,5,129,0,5,24,3
train,3869,2,1,2,0,0,0,1,19,0,0,0,0,1424,1391,0,0,158,0,2,75,2,3,15,3
train,3870,4,2,2,0,1,0,1,13,0,279,1,2,3229,3179,1,0,88,0,6,95,5,4,18,1
train,3871,10,2,3,0,1,0,1,3,0,38,1,3,3152,3167,0,0,576,0,6,85,2,4,17,0
train,3872,8,1,2,0,1,0,1,7,1,0,0,0,4421,4397,0,0,269,0,8,89,6,4,17,0
train,3873,9,2,2,0,0,0,1,1,0,139,3,3,2493,2459,0,0,376,0,4,198,4,8,34,0
train,3874,10,2,2,0,1,0,1,17,1,0,0,0,700,703,0,0,304,0,1,98,2,4,19,2
train,3875,5,1,3,0,0,0,0,15,0,0,0,0,1656,1657,1,0,445,0,3,125,3,5,23,2
train,3876,1,1,3,0,0,0,1,6,0,62,2,1,3945,3920,1,0,268,0,7,175,6,7,30,0
train,3877,1,1,2,0,1,0,0,22,2,0,0,0,3852,3924,1,0,813,1,7,103,0,4,20,3
train,3878,8,1,2,0,0,1,1,20,4,0,0,0,444,433,1,0,246,0,0,159,3,6,28,3
train,3879,5,1,3,0,0,0,1,30,0,332,2,1,1436,1422,1,0,318,0,2,196,2,7,34,4
train,3880,9,2,2,0,0,0,1,24,1,0,0,0,3071,3014,0,0,101,0,5,105,2,4,20,3
train,3881,2,2,2,0,1,0,0,3,0,0,0,0,1705,1727,0,0,616,0,3,114,5,5,21,0
train,3882,2,1,3,0,0,0,0,11,5,0,0,0,310,422,1,0,945,1,0,121,6,5,22,1
train,3883,2,1,2,0,1,0,0,14,3,0,0,0,586,719,1,0,953,1,1,96,6,4,18,1
train,3884,2,1,1,0,1,0,0,5,1,0,0,0,957,919,2,0,150,0,1,87,4,4,17,0
train,3885,5,1,3,0,1,0,1,17,1,0,0,0,55,33,1,0,67,0,0,262,4,10,45,2
train,3886,1,1,2,0,0,1,1,7,2,0,0,0,1213,1204,1,0,297,0,2,146,4,6,26,1
train,3887,8,2,2,0,0,0,1,2,0,138,1,3,2113,2085,0,0,344,0,4,270,5,11,47,0
train,3888,11,2,1,0,0,0,1,4,2,0,0,0,96,121,1,0,561,0,0,115,6,5,21,0
train,3889,6,2,2,0,0,0,2,8,0,0,0,0,2895,2920,4,0,579,0,5,273,4,11,48,1
train,3890,11,1,2,0,1,0,2,20,9,0,0,0,1619,1653,1,0,659,1,3,159,3,6,28,3
train,3891,10,2,2,0,0,0,1,7,1,0,0,0,2397,2336,0,0,107,0,4,176,0,7,31,1
train,3892,2,1,2,0,0,0,1,13,1,0,0,0,424,381,0,0,95,0,0,182,6,7,31,1
train,3893,8,1,2,0,1,0,1,9,3,0,0,0,1256,1269,1,0,468,0,2,148,6,6,26,1
train,3894,10,1,3,0,0,0,1,2,1,0,0,0,0,1,1,0,135,0,0,113,4,5,21,0
train,3895,10,1,2,0,0,0,2,29,1,144,8,3,1262,1405,2,0,1075,2,2,268,2,10,47,4
train,3896,1,0,2,0,0,1,1,17,1,0,0,0,1990,1936,2,0,145,0,3,185,3,7,32,2
train,3897,1,1,2,0,1,0,1,18,1,0,0,0,1500,1679,1,0,1088,2,2,263,5,10,45,2
train,3898,4,1,1,0,0,0,2,9,0,0,0,0,3489,3433,2,0,134,0,6,148,6,6,26,1
train,3899,5,1,3,0,0,0,1,18,6,0,0,0,4559,4579,1,1,553,0,8,157,1,6,28,3
train,3900,5,0,3,0,1,0,1,12,0,0,0,0,558,534,2,0,150,0,1,94,4,4,18,1
train,3901,3,1,1,0,0,0,2,0,0,0,0,0,3690,3699,2,0,481,0,7,197,3,8,34,0
train,3902,3,0,1,0,0,0,0,19,0,0,0,0,1243,1212,2,0,106,0,2,129,0,5,24,3
train,3903,5,1,3,0,1,0,2,16,0,0,0,0,516,499,0,0,146,0,0,155,6,6,27,2
train,3904,5,2,3,0,0,0,1,12,12,0,0,0,2632,2564,2,0,43,0,5,181,5,7,31,1
train,3905,10,1,2,0,0,0,1,10,0,136,4,3,4584,4553,2,0,243,0,8,179,3,7,31,1
train,3906,10,1,3,0,1,0,1,7,1,0,0,0,1786,1840,1,0,809,1,3,176,0,7,31,1
train,3907,6,0,3,0,0,0,1,17,0,0,0,0,4585,4582,3,0,434,0,8,185,3,7,32,2
train,3908,10,2,2,0,0,0,1,27,1,0,0,0,1534,1488,1,0,76,0,3,11,3,0,3,3
train,3909,10,2,3,0,1,0,1,10,3,0,0,0,3544,3505,0,0,208,0,6,179,3,7,31,1
train,3910,5,0,3,0,1,0,1,13,1,0,0,0,4149,4190,1,0,642,1,8,95,5,4,18,1
train,3911,10,1,3,0,1,0,0,14,1,0,0,0,4237,4288,1,0,825,1,8,96,6,4,18,1
train,3912,5,2,3,0,0,0,1,26,0,0,0,0,4276,4287,0,0,590,0,8,165,2,6,29,4
train,3913,7,1,3,0,0,0,1,5,1,0,0,0,2243,2181,0,0,169,0,4,19,5,1,4,0
train,3914,10,0,3,0,1,0,0,5,0,0,0,0,1950,1893,1,0,109,0,3,87,4,4,17,0
train,3915,9,2,2,0,0,0,1,23,1,282,3,2,4475,4457,0,0,317,0,8,104,1,4,20,3
train,3916,2,1,1,0,1,0,1,16,0,198,7,1,3371,3314,2,0,71,0,6,74,6,3,14,2
train,3917,6,1,1,0,0,0,0,3,1,0,0,0,1939,1879,2,0,186,0,3,142,0,6,26,1
train,3918,5,1,3,0,1,1,1,13,2,0,0,0,1805,1735,2,0,73,0,3,152,3,6,27,2
train,3919,6,1,3,0,0,0,2,16,0,0,0,0,3538,3483,3,0,130,0,6,261,3,10,45,2
train,3920,2,1,1,0,1,0,1,11,1,283,3,2,2576,2513,1,0,130,0,5,93,3,4,18,1
train,3921,10,2,3,0,1,0,1,23,0,0,0,0,3535,3484,1,0,150,0,6,162,6,6,28,3
train,3922,10,2,2,0,1,1,1,5,1,285,1,1,1226,1250,0,0,540,0,2,87,4,4,17,0
train,3923,8,2,3,0,1,0,1,0,0,199,3,2,2139,2237,0,0,951,1,4,61,4,3,12,0
train,3924,8,0,2,0,1,0,1,12,2,0,0,0,858,991,0,0,997,1,1,94,4,4,18,1
train,3925,2,0,2,0,1,0,0,5,1,0,0,0,4076,4038,1,0,221,0,7,87,4,4,17,0
train,3926,10,1,2,0,0,0,0,27,0,0,0,0,4356,4393,1,0,745,1,8,108,5,4,20,3
train,3927,1,1,2,0,0,0,0,8,1,0,0,0,1116,1093,1,0,238,0,2,119,3,5,22,1
train,3928,6,0,1,0,0,0,1,1,1,0,0,0,4156,4128,3,0,255,0,8,140,5,6,25,0
train,3929,6,1,2,0,0,0,1,14,2,0,0,0,3174,3104,2,0,89,0,6,153,4,6,27,2
train,3930,8,0,2,0,1,1,1,10,0,0,0,0,3286,3357,2,0,840,1,6,92,2,4,18,1
train,3931,9,2,2,0,0,0,1,9,0,0,0,0,3000,2964,1,0,146,0,5,22,2,1,5,1
train,3932,5,2,3,0,1,0,1,6,0,0,0,0,56,74,0,0,407,0,0,88,5,4,17,0
train,3933,1,1,2,0,1,0,1,0,1,87,4,2,2542,2485,1,0,245,0,4,220,5,9,38,0
train,3934,2,2,2,0,1,1,0,7,0,0,0,0,1324,1301,1,0,237,0,2,89,6,4,17,0
train,3935,2,1,1,0,1,0,0,7,4,0,0,0,2134,2064,1,0,95,0,4,89,6,4,17,0
train,3936,2,1,2,0,1,0,0,18,13,0,0,0,499,479,1,0,196,0,0,99,3,4,19,2
train,3937,7,1,3,0,0,0,1,28,2,0,0,0,3550,3660,1,0,989,1,6,12,4,0,3,3
train,3938,9,2,2,0,0,0,1,22,2,0,0,0,3442,3389,0,0,101,0,6,78,5,3,15,3
train,3939,1,1,2,0,0,1,1,6,1,0,0,0,2348,2283,2,0,108,0,4,175,6,7,30,0
train,3940,5,2,3,0,0,0,0,8,0,0,0,0,3348,3402,1,0,818,1,6,119,3,5,22,1
train,3941,2,2,2,1,1,0,0,18,4,0,0,0,3594,3572,0,0,260,0,6,99,3,4,19,2
train,3942,10,1,2,0,0,0,1,11,1,148,1,3,1235,1267,0,0,607,0,2,256,5,10,44,1
train,3943,5,1,3,1,0,0,0,8,2,0,0,0,1728,1671,2,0,94,0,3,119,3,5,22,1
train,3944,3,1,3,0,1,1,1,9,0,0,0,0,3965,4010,1,0,752,1,7,148,6,6,26,1
train,3945,3,2,3,0,1,0,0,2,0,0,0,0,3208,3144,0,0,89,0,6,113,4,5,21,0
train,3946,8,1,1,0,1,0,1,12,4,0,0,0,3757,3781,2,0,627,0,7,94,4,4,18,1
train,3947,1,1,2,0,1,0,1,12,0,137,5,3,567,566,1,0,301,0,1,94,4,4,18,1
train,3948,2,1,2,0,0,1,1,23,1,0,0,0,860,885,1,0,494,0,1,162,6,6,28,3
train,3949,4,2,1,0,0,0,0,17,0,0,0,0,3133,3369,1,0,1108,3,6,127,5,5,23,2
train,3950,5,1,2,0,1,1,1,16,1,0,0,0,2204,2202,1,0,550,0,4,261,3,10,45,2
train,3951,8,1,2,0,0,0,0,10,0,0,0,0,3204,3199,1,0,429,0,6,120,5,5,22,1
train,3952,3,1,3,0,0,0,1,19,1,0,0,0,2187,2180,2,0,510,0,4,264,6,10,45,2
train,3953,1,1,2,0,1,0,2,23,0,0,0,0,779,747,2,0,92,0,1,240,0,9,42,4
train,3954,10,2,3,0,1,0,0,28,1,0,0,0,1386,1382,0,0,353,0,2,109,6,4,20,3
train,3955,5,0,3,0,0,0,1,24,0,0,0,0,1553,1546,1,0,351,0,3,163,0,6,29,4
train,3956,5,1,3,0,0,0,1,16,0,0,0,0,1132,1149,0,0,579,0,2,261,3,10,45,2
train,3957,7,1,2,0,1,0,1,10,0,0,0,0,2198,2215,1,0,634,0,4,92,2,4,18,1
train,3958,1,1,2,0,0,0,1,12,1,72,1,3,3043,3018,0,0,310,0,5,181,5,7,31,1
train,3959,1,1,2,0,1,1,1,17,2,0,0,0,1144,1097,2,0,17,0,2,98,2,4,19,2
train,3960,1,0,2,0,0,0,1,17,0,0,0,0,4219,4236,1,0,619,0,8,156,0,6,28,3
train,3961,5,1,3,0,1,0,1,18,2,78,3,1,480,439,1,0,88,0,0,263,5,10,45,2
train,3962,3,1,3,0,1,0,1,20,0,0,0,0,2945,2894,2,0,60,0,5,265,0,10,46,3
train,3963,4,0,1,1,0,0,0,4,0,0,0,0,3282,3436,2,0,1064,2,6,115,6,5,21,0
train,3964,10,2,2,0,0,0,1,28,1,0,0,0,3787,3775,1,0,386,0,7,167,4,6,29,4
train,3965,6,1,1,0,0,0,1,27,0,0,0,0,1082,1066,3,0,365,0,2,244,4,9,42,4
train,3966,4,1,2,0,0,0,1,27,4,0,0,0,831,822,1,0,265,0,1,108,5,4,20,3
train,3967,8,1,2,0,1,0,0,1,2,0,0,0,3171,3106,1,0,100,0,6,112,3,5,21,0
train,3968,5,1,3,0,0,0,1,11,1,0,0,0,819,798,1,0,138,0,1,180,4,7,31,1
train,3969,5,0,1,0,1,0,1,10,0,0,0,0,450,440,1,0,291,0,0,92,2,4,18,1
train,3970,6,1,2,0,0,0,1,17,0,0,0,0,3073,3069,3,0,467,0,5,29,3,1,6,2
train,3971,1,0,2,0,1,0,1,13,0,0,0,0,4351,4312,0,0,124,0,8,71,3,3,14,2
train,3972,8,2,2,0,1,0,1,12,1,0,0,0,889,859,0,0,163,0,1,94,4,4,18,1
train,3973,2,0,2,0,1,0,1,6,2,0,0,0,1688,1632,2,0,123,0,3,145,3,6,26,1
train,3974,5,2,3,0,0,0,1,21,0,145,1,1,2617,2618,1,0,530,0,5,31,0,1,7,3
train,3975,2,2,2,0,1,1,1,4,1,0,0,0,3807,3774,0,0,200,0,7,86,3,4,17,0
train,3976,2,1,1,0,1,0,0,22,0,0,0,0,697,668,0,0,127,0,1,103,0,4,20,3
train,3977,1,1,2,0,0,0,1,8,1,0,0,0,4423,4425,1,0,423,0,8,68,5,3,13,1
train,3978,10,0,2,0,1,0,0,19,2,0,0,0,1592,1610,1,0,627,0,3,100,4,4,19,2
train,3979,5,1,3,0,0,0,1,14,1,0,0,0,187,152,1,0,120,0,0,72,4,3,14,2
train,3980,2,2,1,0,1,0,2,13,1,0,0,0,649,620,2,0,157,0,1,95,5,4,18,1
train,3981,3,2,3,0,1,0,1,28,0,0,0,0,1794,1803,0,0,524,0,3,12,4,0,3,3
train,3982,10,1,2,0,0,1,1,1,1,0,0,0,1964,1919,2,0,223,0,3,15,1,1,4,0
train,3983,5,2,2,0,1,1,1,1,1,0,0,0,3465,3457,1,0,443,0,6,62,5,3,12,0
train,3984,8,2,2,0,1,0,0,27,1,0,0,0,1295,1264,0,0,144,0,2,108,5,4,20,3
train,3985,10,1,1,0,1,0,1,15,1,266,1,1,975,940,1,0,113,0,1,73,5,3,14,2
train,3986,10,2,2,0,0,0,1,4,3,0,0,0,3993,3985,0,0,403,0,7,173,4,7,30,0
train,3987,1,1,3,0,0,0,1,24,0,236,3,1,492,477,0,0,235,0,0,8,0,0,3,3
train,3988,6,0,2,0,0,0,2,10,0,0,0,0,3059,3003,3,0,90,0,5,179,3,7,31,1
train,3989,4,1,1,0,1,0,1,15,5,0,0,0,3150,3094,0,0,105,0,6,154,5,6,27,2
train,3990,10,2,2,0,1,1,1,4,1,168,4,1,2310,2245,0,0,142,0,4,18,4,1,4,0
train,3991,11,2,3,0,1,0,0,7,0,0,0,0,4169,4109,2,0,55,0,8,89,6,4,17,0
train,3992,10,1,2,0,1,0,1,4,1,2,3,3,993,971,1,0,226,0,1,173,4,7,30,0
train,3993,10,2,2,0,0,0,1,20,0,0,0,0,130,98,1,0,172,0,0,159,3,6,28,3
train,3994,2,1,2,0,0,0,0,4,2,0,0,0,3193,3217,1,0,643,1,6,86,3,4,17,0
train,3995,10,2,3,0,1,0,1,24,0,22,2,1,4517,4495,0,0,264,0,8,105,2,4,20,3
train,3996,1,0,2,0,1,1,1,28,18,0,0,0,2999,2956,2,0,120,0,5,167,4,6,29,4
train,3997,1,2,2,0,0,1,1,7,0,0,0,0,1681,1658,0,0,285,0,3,146,4,6,26,1
train,3998,3,2,3,0,1,0,1,28,0,176,3,1,1275,1240,1,0,94,0,2,12,4,0,3,3
train,3999,8,1,1,0,1,0,0,8,1,0,0,0,2316,2275,1,0,269,0,4,90,0,4,18,1
test,0,1,2,2,0,1,1,0,11,11,0,0,0,4303,4234,0,0,19,0,8,93,3,4,18,1
test,1,5,1,3,0,1,1,1,23,0,0,0,0,125,79,1,0,48,0,0,162,6,6,28,3
test,2,5,2,3,0,1,1,1,14,9,0,0,0,3314,3259,1,0,99,0,6,96,6,4,18,1
test,3,8,2,2,0,1,0,1,8,0,0,0,0,387,363,0,0,252,0,0,253,2,10,44,1
test,4,10,1,2,0,1,0,1,1,0,0,0,0,3894,3841,2,0,146,0,7,15,1,1,4,0
test,5,5,2,3,0,1,0,1,1,0,313,3,3,660,755,0,0,845,1,1,140,5,6,25,0
test,6,2,1,2,0,1,0,1,1,0,0,0,0,1298,1270,1,0,153,0,2,15,1,1,4,0
test,7,5,1,3,0,1,0,1,2,0,237,3,1,52,110,2,0,675,1,0,63,6,3,12,0
test,8,5,0,3,0,1,0,0,26,0,0,0,0,3835,3813,2,0,269,0,7,107,4,4,20,3
test,9,7,1,2,0,1,0,1,20,1,0,0,0,2483,2415,1,0,84,0,4,265,0,10,46,3
test,10,7,1,2,0,1,0,1,18,4,0,0,0,2177,2141,1,0,355,0,4,186,4,7,32,2
test,11,10,1,3,0,0,0,1,3,3,0,0,0,2666,2801,1,0,1026,2,5,17,3,1,4,0
test,12,2,1,2,0,1,0,1,10,2,0,0,0,1842,1885,1,0,825,1,3,92,2,4,18,1
test,13,10,1,2,0,0,0,1,24,3,0,0,0,3855,3811,2,0,119,0,7,191,3,7,33,3
test,14,5,1,3,0,1,0,0,27,0,0,0,0,935,891,0,0,114,0,1,108,5,4,20,3
test,15,10,1,3,0,1,0,0,20,0,0,0,0,4530,4506,1,0,312,0,8,101,5,4,19,2
test,16,4,1,1,0,0,1,0,4,0,0,0,0,65,117,2,0,669,1,0,115,6,5,21,0
test,17,6,1,2,0,1,1,1,11,4,0,0,0,2420,2352,2,0,123,0,4,180,4,7,31,1
test,18,7,1,3,0,0,0,1,11,0,45,5,1,869,825,1,0,93,0,1,93,3,4,18,1
test,19,1,1,3,0,1,0,1,28,1,137,3,1,1064,1031,1,0,193,0,1,58,1,2,12,4
test,20,8,2,2,0,1,0,2,6,0,272,4,1,1859,1809,0,0,144,0,3,88,5,4,17,0
test,21,6,1,2,0,0,0,1,21,0,0,0,0,4416,4437,3,0,570,0,8,130,2,5,24,3
test,22,0,1,0,0,0,0,1,3,0,0,0,0,3998,3947,1,0,103,0,7,172,3,7,30,0
test,23,3,1,2,0,0,1,1,19,1,0,0,0,4225,4158,1,0,84,0,8,187,5,7,32,2
test,24,1,1,2,0,1,0,1,1,0,0,0,0,2902,2854,1,0,117,0,5,15,1,1,4,0
test,25,2,1,2,0,0,0,0,8,3,0,0,0,3403,3368,1,0,240,0,6,90,0,4,18,1
test,26,5,1,3,0,1,0,1,28,1,0,0,0,2551,2479,0,0,159,0,4,245,5,9,42,4
test,27,10,0,2,0,0,0,1,19,0,0,0,0,308,324,2,0,479,0,0,264,6,10,45,2
test,28,2,1,2,0,0,0,1,30,1,0,0,0,2507,2448,1,0,229,0,4,169,6,6,29,4
test,29,1,1,2,0,0,1,1,3,1,0,0,0,233,199,1,0,109,0,0,172,3,7,30,0
test,30,2,1,2,0,1,0,1,19,1,271,1,1,2813,2745,1,0,43,0,5,75,2,3,15,3
test,31,10,2,2,0,1,0,0,20,0,0,0,0,4057,4108,1,0,748,1,7,101,5,4,19,2
test,32,8,1,2,0,1,0,1,8,3,248,3,1,2526,2532,1,0,576,0,4,68,5,3,13,1
test,33,10,2,2,0,0,0,1,28,1,0,0,0,195,177,0,0,188,0,0,195,0,7,34,4
test,34,2,1,1,0,1,0,0,18,0,0,0,0,859,821,1,0,118,0,1,99,3,4,19,2
test,35,7,1,1,0,0,0,0,19,0,0,0,0,2740,2709,1,0,230,0,5,129,0,5,24,3
test,36,8,1,2,0,1,0,0,25,1,0,0,0,4241,4228,2,0,414,0,8,106,3,4,20,3
test,37,6,1,3,0,0,0,1,10,0,137,3,1,3007,3039,2,0,645,1,5,23,3,1,5,1
test,38,2,1,2,0,1,0,1,13,2,333,1,2,1685,1655,1,0,255,0,3,182,6,7,31,1
